id,make,model,submodel,modification_key,modification,fuel,door_count,capacity,power1,power2,weight,construction_start,construction_end,meta,final_submodel,parsed_model,parsed_engine_type,parsed_engine_size,parsed_options,parsed_category,parsed_transmission
94,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,6139c054-4823-57bf-866b-70853d9f40e3,Golf Variant 1.6 TDI DPF DSG Trendline A7,D,5,1598,77,104,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF DSG Trendline A7\nD\n5\n1598\n 77 (104)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF DSG Trendline A7,Estate Car,automatic
95,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,6b66f122-3d06-5444-9bde-8365d3ec5f1e,Golf Variant 1.6 TDI DPF Comfortline M5,D,5,1598,77,104,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF Comfortline M5\nD\n5\n1598\n 77 (104)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF Comfortline M5,Estate Car,manual
96,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,0b177ccf-3ea1-5bda-a6b6-ae65fa421e06,Golf Variant 1.6 TDI DPF BlueMotion Trendline M5,D,5,1598,77,104,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF BlueMotion Trendline M5\nD\n5\n1598\n 77 (104)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF BlueMotion Trendline M5,Estate Car,manual
97,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,a3129a9a-8228-5b03-a39a-f31afeb46a16,Golf Variant 1.6 TDI DPF 4Motion Comfortline M6,D,5,1598,77,104,2.1,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF 4Motion Comfortline M6\nD\n5\n1598\n 77 (104)\n2.1\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF 4Motion Comfortline M6,Estate Car,manual
98,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,04007e15-6729-5a30-a67b-753b791b0174,Golf Variant 1.6 TDI DPF Trendline M5,D,5,1598,77,104,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF Trendline M5\nD\n5\n1598\n 77 (104)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF Trendline M5,Estate Car,manual
99,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,a1f62e4c-5793-51df-a082-d74574296711,Golf Variant 2.0 TDI DPF,D,5,1968,81,110,1.98,2009,2010,"{""raw"":""Golf Variant 2.0 TDI DPF\nD\n5\n1968\n 81 (110)\n1.98\n2009 - 2010""}",,Golf Variant,TDI,2,DPF,Estate Car,manual
100,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,21ef819c-c2cb-5a1f-804b-fb61929c5d31,Golf Variant 2.0 TDI DPF DSG Highline A6,D,5,1968,103,140,1.98,2009,2013,"{""raw"":""Golf Variant 2.0 TDI DPF DSG Highline A6\nD\n5\n1968\n 103 (140)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,2,DPF DSG Highline A6,Estate Car,automatic
101,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,0c43a022-3468-5b9c-8d75-54cc7fa4517d,Golf Variant 2.0 TDI DPF Comfortline M6,D,5,1968,103,140,1.98,2009,2013,"{""raw"":""Golf Variant 2.0 TDI DPF Comfortline M6\nD\n5\n1968\n 103 (140)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,2,DPF Comfortline M6,Estate Car,manual
102,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,681a568a-c777-5afb-9e04-d6ad35000fe1,Golf Variant 2.0 TDI DPF Highline M6,D,5,1968,103,140,1.98,2009,2013,"{""raw"":""Golf Variant 2.0 TDI DPF Highline M6\nD\n5\n1968\n 103 (140)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,2,DPF Highline M6,Estate Car,manual
103,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,87534196-8314-52c3-917d-a467bbff9cb6,Golf Variant 2.0 TDI DPF DSG Comfortline A6,D,5,1968,103,140,1.98,2009,2013,"{""raw"":""Golf Variant 2.0 TDI DPF DSG Comfortline A6\nD\n5\n1968\n 103 (140)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,2,DPF DSG Comfortline A6,Estate Car,automatic
104,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,ee988ed1-ac4d-572d-a7df-8c47a9738ee4,Golf Variant 1.4 Trendline M5,E,5,1390,59,80,1.87,2009,2013,"{""raw"":""Golf Variant 1.4 Trendline M5\nE\n5\n1390\n 59 (80)\n1.87\n2009 - 2013""}",,Golf Variant,,1.4,Trendline M5,Estate Car,manual
105,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,178713bb-f981-5ba7-ba2c-2995c9988621,Golf Variant 1.2 TSI Trendline M5,E,5,1197,63,85,1.87,2010,2013,"{""raw"":""Golf Variant 1.2 TSI Trendline M5\nE\n5\n1197\n 63 (85)\n1.87\n2010 - 2013""}",,Golf Variant,TSI,1.2,Trendline M5,Estate Car,manual
106,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,4029a21b-d9f8-5031-b1ee-a2531939af8a,Golf Variant 1.6 Trendline M5,E,5,1595,75,101,1.87,2009,2010,"{""raw"":""Golf Variant 1.6 Trendline M5\nE\n5\n1595\n 75 (101)\n1.87\n2009 - 2010""}",,Golf Variant,,1.6,Trendline M5,Estate Car,manual
107,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,168ca47e-bf61-54d1-9369-2d626f815f48,Golf Variant 1.6 Comfortline M5,E,5,1595,75,101,1.87,2009,2010,"{""raw"":""Golf Variant 1.6 Comfortline M5\nE\n5\n1595\n 75 (101)\n1.87\n2009 - 2010""}",,Golf Variant,,1.6,Comfortline M5,Estate Car,manual
108,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,2afdda66-63ff-5489-bafb-4ee08cc05fb6,Golf Variant 1.2 TSI DSG Comfortline A7,E,5,1197,77,104,1.87,2009,2013,"{""raw"":""Golf Variant 1.2 TSI DSG Comfortline A7\nE\n5\n1197\n 77 (104)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.2,DSG Comfortline A7,Estate Car,automatic
109,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,b40a1dad-b567-5059-b99d-fdbe710a812a,Golf Variant 1.2 TSI DSG Trendline A7,E,5,1197,77,104,1.87,2009,2013,"{""raw"":""Golf Variant 1.2 TSI DSG Trendline A7\nE\n5\n1197\n 77 (104)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.2,DSG Trendline A7,Estate Car,automatic
110,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,1638be5d-14ae-5884-b6fa-f31601a10fbd,Golf Variant 1.2 TSI Comfortline M6,E,5,1197,77,104,1.87,2009,2013,"{""raw"":""Golf Variant 1.2 TSI Comfortline M6\nE\n5\n1197\n 77 (104)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.2,Comfortline M6,Estate Car,manual
111,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,e88b7fe1-743f-59bb-9fa2-a5a29e06ae5f,Golf Variant 1.2 TSI Trendline M6,E,5,1197,77,104,1.87,2009,2013,"{""raw"":""Golf Variant 1.2 TSI Trendline M6\nE\n5\n1197\n 77 (104)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.2,Trendline M6,Estate Car,manual
112,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,446ec5c9-bad9-5415-990a-cef16bc6897e,Golf Variant 1.4 TSI Comfortline M6,E,5,1390,90,122,1.87,2009,2013,"{""raw"":""Golf Variant 1.4 TSI Comfortline M6\nE\n5\n1390\n 90 (122)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.4,Comfortline M6,Estate Car,manual
113,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,f3c35fe3-8a19-5315-8daa-8b3587948b1a,Golf Variant 1.4 TSI DSG Trendline A7,E,5,1390,90,122,1.87,2009,2013,"{""raw"":""Golf Variant 1.4 TSI DSG Trendline A7\nE\n5\n1390\n 90 (122)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.4,DSG Trendline A7,Estate Car,automatic
114,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,22fe48f1-b9c3-5698-88d5-a6a7029c60b1,Golf Variant 1.4 TSI Trendline M6,E,5,1390,90,122,1.87,2009,2013,"{""raw"":""Golf Variant 1.4 TSI Trendline M6\nE\n5\n1390\n 90 (122)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.4,Trendline M6,Estate Car,manual
115,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,4f8da679-8348-59b4-84f4-b41af3e5ce8d,Golf Variant 1.4 TSI DSG Comfortline A7,E,5,1390,90,122,1.87,2009,2013,"{""raw"":""Golf Variant 1.4 TSI DSG Comfortline A7\nE\n5\n1390\n 90 (122)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.4,DSG Comfortline A7,Estate Car,automatic
116,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,cdd76a70-b369-5e7a-bb00-6522421de497,Golf Variant 1.4 TSI DSG Highline A7,E,5,1390,118,160,1.87,2009,2013,"{""raw"":""Golf Variant 1.4 TSI DSG Highline A7\nE\n5\n1390\n 118 (160)\n1.87\n2009 - 2013""}",,Golf Variant,TSI,1.4,DSG Highline A7,Estate Car,automatic
117,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,97088c62-d9e3-5467-8853-24faadffe0ba,Golf Variant 1.4 TSI DSG Comfortline A7,E,5,1390,118,160,1.96,2009,2013,"{""raw"":""Golf Variant 1.4 TSI DSG Comfortline A7\nE\n5\n1390\n 118 (160)\n1.96\n2009 - 2013""}",,Golf Variant,TSI,1.4,DSG Comfortline A7,Estate Car,automatic
118,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,100c7a5a-46c8-509d-b26d-93acde856a6b,Golf Variant 1.4 TSI Highline M6,E,5,1390,118,160,1.96,2009,2013,"{""raw"":""Golf Variant 1.4 TSI Highline M6\nE\n5\n1390\n 118 (160)\n1.96\n2009 - 2013""}",,Golf Variant,TSI,1.4,Highline M6,Estate Car,manual
119,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,0be05716-9c06-53ad-8eb5-554fce807d76,Golf Variant 1.4 TSI Comfortline M6,E,5,1390,118,160,1.96,2009,2013,"{""raw"":""Golf Variant 1.4 TSI Comfortline M6\nE\n5\n1390\n 118 (160)\n1.96\n2009 - 2013""}",,Golf Variant,TSI,1.4,Comfortline M6,Estate Car,manual
120,VW,GOLF PLUS (2008 - 2013) VI ,VW GOLF PLUS (2008 - 2013) VI  Vienatūris,36399186-1dcb-5e79-99d8-edc9696f279b,Golf Plus 1.6 TDI DPF Trendline M5,D,5,1598,66,89,2.02,2009,2013,"{""raw"":""Golf Plus 1.6 TDI DPF Trendline M5\nD\n5\n1598\n 66 (89)\n2.02\n2009 - 2013""}",,Golf Plus,TDI,1.6,DPF Trendline M5,Van/Minibus,manual
121,VW,GOLF PLUS (2008 - 2013) VI ,VW GOLF PLUS (2008 - 2013) VI  Vienatūris,5d851572-6693-5248-aa26-16e8f5150183,Golf Plus 1.6 TDI DPF DSG Highline A7,D,5,1598,77,104,2.02,2009,2013,"{""raw"":""Golf Plus 1.6 TDI DPF DSG Highline A7\nD\n5\n1598\n 77 (104)\n2.02\n2009 - 2013""}",,Golf Plus,TDI,1.6,DPF DSG Highline A7,Van/Minibus,automatic
122,VW,GOLF PLUS (2008 - 2013) VI ,VW GOLF PLUS (2008 - 2013) VI  Vienatūris,1b45e499-d7da-5b98-8928-ddc441f9a93a,Golf Plus 1.6 TDI DPF Comfortline M5,D,5,1598,77,104,2.02,2009,2013,"{""raw"":""Golf Plus 1.6 TDI DPF Comfortline M5\nD\n5\n1598\n 77 (104)\n2.02\n2009 - 2013""}",,Golf Plus,TDI,1.6,DPF Comfortline M5,Van/Minibus,manual
123,VW,GOLF PLUS (2008 - 2013) VI ,VW GOLF PLUS (2008 - 2013) VI  Vienatūris,0689e900-00ba-5236-84b5-8389b5aa2ef1,Golf Plus 1.6 TDI DPF Trendline M5,D,5,1598,77,104,2.02,2009,2013,"{""raw"":""Golf Plus 1.6 TDI DPF Trendline M5\nD\n5\n1598\n 77 (104)\n2.02\n2009 - 2013""}",,Golf Plus,TDI,1.6,DPF Trendline M5,Van/Minibus,manual
